Started Log File:     logs/MMTK 2022-09-18 23-32-55-COM6.txt
Data Source:     COM6

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
1	-1.66	-0.35	-0.05	0	2	0	0	0	12.46	1	1	1	1	1	
1	-1.74	-0.57	-0.06	0	2	0	0	0	12.05	1	1	1	1	1	
1	-1.74	-0.57	-0.05	0	2	0	0	0	12.46	1	1	1	1	1	
1	-0.74	-0.66	-0.05	0	2	0	0	0	12.34	1	1	1	1	1	
1	-1.84	-0.88	-0.05	0	2	0	0	0	12.40	1	1	1	1	1	
1	-4.06	-1.38	-0.05	0	2	0	0	0	12.48	1	1	1	1	1	
1	-4.06	-1.87	-0.05	0	2	0	0	0	12.46	1	1	1	1	1	
1	-3.73	-2.33	-0.05	0	2	0	0	0	12.36	1	1	1	1	1	
1	-3.73	-2.33	-0.05	0	2	0	0	0	12.32	1	1	1	1	1	
1	-3.90	-2.80	-0.05	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.56	-3.24	-0.05	0	2	0	0	0	12.27	1	1	1	1	1	
1	-3.59	-3.67	-0.05	0	2	0	0	0	12.40	1	1	1	1	1	
1	-3.59	-3.67	-0.05	0	2	0	0	0	12.25	1	1	1	1	1	
1	-3.45	-4.10	-0.05	0	2	0	0	0	12.23	1	1	1	1	1	
1	-3.68	-4.54	-0.05	0	2	0	0	0	12.46	1	1	1	1	1	
1	-3.21	-4.93	-0.05	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.32	-5.34	-0.05	0	2	0	0	0	12.17	1	1	1	1	1	
1	-3.07	-5.71	-0.05	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.07	-5.71	-0.05	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.32	-6.12	-0.05	0	2	0	0	0	12.40	1	1	1	1	1	
1	-3.18	-6.50	-0.05	0	2	0	0	0	12.30	1	1	1	1	1	
1	-3.23	-6.90	-0.05	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.56	-7.33	-0.06	0	2	0	0	0	12.17	1	1	1	1	1	
1	-3.07	-7.70	-0.06	0	2	0	0	0	12.21	1	1	1	1	1	
1	-3.07	-7.70	-0.06	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.65	-8.15	-0.05	0	2	0	0	0	12.46	1	1	1	1	1	
1	-3.29	-8.55	-0.05	0	2	0	0	0	12.19	1	1	1	1	1	
1	-3.73	-9.01	-0.05	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.26	-9.40	-0.05	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.26	-9.40	-0.05	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.73	-9.86	-0.05	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.48	-10.28	-0.05	0	2	0	0	0	12.17	1	1	1	1	1	
1	-3.73	-10.74	-0.06	0	2	0	0	0	12.15	1	1	1	1	1	
1	-3.32	-11.14	-0.06	0	2	0	0	0	12.46	1	1	1	1	1	
1	-3.65	-11.59	-0.05	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.65	-11.59	-0.05	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.45	-12.01	-0.05	0	2	0	0	0	12.23	1	1	1	1	1	
1	-3.73	-12.47	-0.05	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.43	-12.88	-0.05	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.43	-12.88	-0.06	0	2	0	0	0	12.27	1	1	1	1	1	
1	-3.56	-13.32	-0.06	0	2	0	0	0	12.11	1	1	1	1	1	
1	-3.56	-13.75	-0.06	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.48	-14.18	-0.05	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.48	-14.60	-0.05	0	2	0	0	0	12.21	1	1	1	1	1	
1	-3.40	-15.02	-0.05	0	2	0	0	0	12.40	1	1	1	1	1	
1	-3.40	-15.02	-0.06	0	2	0	0	0	12.34	1	1	1	1	1	
1	-3.40	-15.43	-0.06	0	2	0	0	0	12.07	1	1	1	1	1	
1	-3.43	-15.84	-0.06	0	2	0	0	0	12.09	1	1	1	1	1	
1	-3.23	-16.24	-0.06	0	2	0	0	0	12.27	1	1	1	1	1	
1	-3.23	-16.63	-0.06	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.37	-17.05	-0.06	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.37	-17.05	-0.06	0	2	0	0	0	12.32	1	1	1	1	1	
1	-3.23	-17.44	-0.06	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.23	-17.84	-0.06	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.15	-18.22	-0.06	0	2	0	0	0	12.17	1	1	1	1	1	
1	-3.26	-18.61	-0.06	0	2	0	0	0	12.27	1	1	1	1	1	
1	-3.26	-18.61	-0.06	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.23	-19.01	-0.06	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.07	-19.38	-0.06	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.23	-19.78	-0.06	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.15	-20.16	-0.07	0	2	0	0	0	12.36	1	1	1	1	1	
1	-3.40	-20.58	-0.07	0	2	0	0	0	12.17	1	1	1	1	1	
1	-3.40	-20.58	-0.07	0	2	0	0	0	12.21	1	1	1	1	1	
1	-3.15	-20.96	-0.07	0	2	0	0	0	12.44	1	1	1	1	1	
1	-3.32	-21.37	-0.07	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.07	-21.74	-0.07	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.07	-21.74	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.23	-22.13	-0.07	0	2	0	0	0	12.32	1	1	1	1	1	
1	-3.32	-22.54	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.23	-22.93	-0.07	0	2	0	0	0	12.19	1	1	1	1	1	
1	-3.15	-23.32	-0.07	0	2	0	0	0	12.46	1	1	1	1	1	
1	-3.15	-23.70	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.15	-23.70	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.43	-24.12	-0.07	0	2	0	0	0	12.17	1	1	1	1	1	
1	-3.21	-24.51	-0.05	0	2	0	0	0	12.46	1	1	1	1	1	
1	-3.07	-24.88	-0.05	0	2	0	0	0	12.46	1	1	1	1	1	
1	-3.07	-24.88	-0.06	0	2	0	0	0	12.15	1	1	1	1	1	
1	-3.32	-25.67	-0.06	0	2	0	0	0	12.19	1	1	1	1	1	
1	-3.32	-25.67	-0.06	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.32	-26.08	-0.06	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.15	-26.46	-0.06	0	2	0	0	0	12.17	1	1	1	1	1	
1	-2.92	-26.81	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-2.92	-26.81	-0.07	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.15	-27.20	-0.07	0	2	0	0	0	12.07	1	1	1	1	1	
1	-3.23	-27.59	-0.07	0	2	0	0	0	12.19	1	1	1	1	1	
1	-3.23	-27.99	-0.07	0	2	0	0	0	12.17	1	1	1	1	1	
1	-3.15	-28.37	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.07	-28.75	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.07	-28.75	-0.07	0	2	0	0	0	12.13	1	1	1	1	1	
1	-3.45	-29.17	-0.07	0	2	0	0	0	12.30	1	1	1	1	1	
1	-3.51	-29.60	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.32	-30.00	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.23	-30.39	-0.07	0	2	0	0	0	12.17	1	1	1	1	1	
1	-3.23	-30.39	-0.07	0	2	0	0	0	12.46	1	1	1	1	1	
1	-3.23	-30.79	-0.07	0	2	0	0	0	12.44	1	1	1	1	1	
1	-3.56	-31.22	-0.08	0	2	0	0	0	12.44	1	1	1	1	1	
1	-3.23	-31.62	-0.08	0	2	0	0	0	12.19	1	1	1	1	1	
1	-3.15	-32.00	-0.07	0	2	0	0	0	12.21	1	1	1	1	1	
1	-3.15	-32.39	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.15	-32.39	-0.07	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.40	-32.80	-0.07	0	2	0	0	0	12.17	1	1	1	1	1	
1	-3.40	-33.22	-0.07	0	2	0	0	0	12.42	1	1	1	1	1	
1	-3.15	-33.60	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	-3.15	-33.60	-0.08	0	2	0	0	0	12.17	1	1	1	1	1	
1	-3.23	-34.37	-0.08	0	2	0	0	0	12.52	1	1	1	1	1	
1	-3.23	-34.37	-0.08	0	2	0	0	0	12.42	1	1	1	1	1	
1	-3.48	-34.79	-0.08	0	2	0	0	0	12.48	1	1	1	1	1	
1	-3.26	-35.19	-0.08	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.37	-35.60	-0.08	0	2	0	0	0	12.21	1	1	1	1	1	
1	-3.37	-35.60	-0.08	0	2	0	0	0	12.07	1	1	1	1	1	
1	-2.90	-35.96	-0.08	0	2	0	0	0	12.52	1	1	1	1	1	
1	-3.90	-36.43	-0.08	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.56	-36.87	-0.08	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.48	-37.29	-0.08	0	2	0	0	0	12.38	1	1	1	1	1	
1	-3.23	-37.68	-0.09	0	2	0	0	0	12.32	1	1	1	1	1	
1	-3.23	-37.68	-0.09	0	2	0	0	0	12.50	1	1	1	1	1	
1	-3.76	-38.14	-0.09	0	2	0	0	0	12.48	1	1	1	1	1	
1	-1.07	-38.70	-0.24	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.10	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-38.70	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.09	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-38.70	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	-25.03	-41.80	-0.08	0	3	0	0	0	12.44	1	1	1	1	1	
1	-12.00	-43.28	-0.09	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.28	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.28	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.08	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.08	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.09	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-43.27	-0.08	0	3	0	0	0	12.48	1	1	1	1	1	
