Started Log File:     logs/MMTK 2022-09-18 22-51-45-COM6.txt
Data Source:     COM6

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
0	0.00	0.00	0.00	0	3	0	0	0	12.36	3	3	3	3	3	
1	0.00	-11.40	-0.00	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-5.69	-0.00	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-5.69	-0.00	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-5.69	-0.00	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-5.69	-0.00	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-5.69	-0.00	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-5.69	-0.00	0	1	0	0	0	10.33	1	0	1	1	1	
1	0.00	-5.69	-0.00	0	1	0	0	0	12.34	1	0	1	1	1	
1	0.00	-5.27	-0.00	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-4.52	-0.00	0	1	0	0	0	12.32	1	0	1	1	1	
1	0.00	-4.52	-0.00	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	-4.00	0.00	0	1	0	0	0	12.32	1	0	1	1	1	
1	0.00	-3.59	0.00	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	-2.74	0.00	0	1	0	0	0	12.30	1	0	1	1	1	
1	202.22	-2.13	0.00	0	1	0	0	0	12.34	1	0	1	1	1	
1	0.00	-2.13	0.00	0	1	0	0	0	12.40	1	0	1	1	1	
1	0.00	-1.81	0.00	0	1	0	0	0	12.34	1	0	1	1	1	
1	0.00	-1.01	0.00	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	-0.36	0.01	0	1	0	0	0	12.30	1	0	1	1	1	
1	0.00	-0.36	0.01	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	0.69	0.01	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	0.69	0.01	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	1.45	0.01	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	1.76	0.01	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	2.46	0.01	0	1	0	0	0	12.30	1	0	1	1	1	
1	249.41	3.21	0.01	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	3.21	0.01	0	1	0	0	0	12.40	1	0	1	1	1	
1	0.00	3.60	0.01	0	1	0	0	0	12.23	1	0	1	1	1	
1	0.00	4.11	0.01	0	1	0	0	0	12.40	1	0	1	1	1	
1	0.00	4.92	0.01	0	1	0	0	0	12.25	1	0	1	1	1	
1	0.00	4.92	0.01	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	5.75	0.01	0	1	0	0	0	12.40	1	0	1	1	1	
1	0.00	5.75	0.01	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	6.70	0.01	0	1	0	0	0	12.25	1	0	1	1	1	
1	0.00	7.14	0.02	0	1	0	0	0	12.38	1	0	1	1	1	
1	0.00	7.46	0.02	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	8.45	0.02	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	8.45	0.02	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	8.96	0.02	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	9.19	0.02	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	10.13	0.02	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	10.69	0.02	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	10.69	0.02	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	11.01	0.02	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	11.82	0.02	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	12.52	0.03	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	12.52	0.03	0	1	0	0	0	12.34	1	0	1	1	1	
1	0.00	13.48	0.03	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	13.48	0.03	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	14.26	0.03	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	14.63	0.03	0	1	0	0	0	12.25	1	0	1	1	1	
1	0.00	15.09	0.03	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	15.74	0.03	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	15.74	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	15.74	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	15.74	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	15.74	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	15.74	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	15.74	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	15.74	0.03	0	0	0	0	0	10.61	0	1	1	1	1	
1	0.00	15.74	0.03	0	0	0	0	0	12.32	0	1	1	1	1	
1	0.00	15.77	0.03	0	0	0	0	0	12.30	0	1	1	1	1	
1	0.00	15.77	0.03	0	0	0	0	0	12.36	0	1	1	1	1	
1	0.00	15.77	0.03	0	0	0	0	0	12.36	0	1	1	1	1	
1	0.00	15.77	0.02	0	0	0	0	0	12.32	0	1	1	1	1	
1	0.00	15.77	0.02	0	0	0	0	0	12.36	0	1	1	1	1	
1	0.00	15.77	0.02	0	0	0	0	0	12.34	0	1	1	1	1	
1	0.00	15.77	0.01	0	0	0	0	0	12.40	0	1	1	1	1	
1	0.00	15.77	0.01	0	0	0	0	0	12.38	0	1	1	1	1	
1	0.00	15.77	0.01	0	0	0	0	0	12.29	0	1	1	1	1	
1	0.00	15.54	0.01	0	0	0	0	0	12.34	0	1	1	1	1	
1	0.00	14.97	0.01	0	0	0	0	0	12.36	0	1	1	1	1	
1	0.00	14.49	0.00	0	0	0	0	0	12.38	0	1	1	1	1	
1	0.00	14.01	-0.00	0	0	0	0	0	12.36	0	1	1	1	1	
1	0.00	14.01	-0.00	0	0	0	0	0	12.32	0	1	1	1	1	
1	0.00	13.47	-0.00	0	0	0	0	0	12.38	0	1	1	1	1	
1	0.00	12.93	-0.00	0	0	0	0	0	12.30	0	1	1	1	1	
1	0.00	12.44	-0.00	0	0	0	0	0	12.30	0	1	1	1	1	
1	0.00	11.91	-0.01	0	0	0	0	0	12.42	0	1	1	1	1	
1	0.00	11.38	-0.01	0	0	0	0	0	12.38	0	1	1	1	1	
1	0.00	11.38	-0.01	0	0	0	0	0	12.38	0	1	1	1	1	
1	0.00	10.87	-0.01	0	0	0	0	0	12.36	0	1	1	1	1	
1	0.00	10.34	-0.00	0	0	0	0	0	12.25	0	1	1	1	1	
1	0.00	9.80	-0.00	0	0	0	0	0	12.32	0	1	1	1	1	
1	0.00	9.29	-0.01	0	0	0	0	0	12.27	0	1	1	1	1	
1	0.00	9.29	-0.01	0	0	0	0	0	12.25	0	1	1	1	1	
1	0.00	8.79	-0.01	0	0	0	0	0	12.27	0	1	1	1	1	
1	0.00	8.23	-0.01	0	0	0	0	0	12.32	0	1	1	1	1	
1	0.00	7.69	-0.01	0	0	0	0	0	12.29	0	1	1	1	1	
1	0.00	7.20	-0.01	0	0	0	0	0	12.34	0	1	1	1	1	
1	0.00	7.20	-0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	6.66	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	6.62	-0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	6.62	-0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	6.62	-0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	6.62	-0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	6.62	-0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	6.62	-0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	6.62	-0.01	0	1	0	0	0	12.38	1	0	1	1	1	
1	0.00	6.62	-0.01	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	6.62	-0.01	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	6.62	-0.01	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	6.62	-0.00	0	1	0	0	0	12.34	1	0	1	1	1	
1	0.00	6.62	-0.00	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	6.62	-0.00	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	6.62	-0.00	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	6.62	-0.00	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	6.62	-0.00	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	7.21	-0.00	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	7.60	-0.00	0	1	0	0	0	12.34	1	0	1	1	1	
1	0.00	8.04	0.00	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	8.90	0.00	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	8.90	0.01	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	9.31	0.01	0	1	0	0	0	12.30	1	0	1	1	1	
1	0.00	9.69	0.01	0	1	0	0	0	12.38	1	0	1	1	1	
1	0.00	10.58	0.01	0	1	0	0	0	12.40	1	0	1	1	1	
1	0.00	11.05	0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	11.05	0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	11.15	0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	11.15	0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	11.15	0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	11.15	0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	11.15	0.01	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	11.15	0.01	0	0	0	0	0	10.68	0	1	1	1	1	
1	0.00	11.15	0.01	0	0	0	0	0	12.29	0	1	1	1	1	
1	0.00	11.15	0.01	0	0	0	0	0	12.29	0	1	1	1	1	
1	0.00	11.15	0.01	0	0	0	0	0	12.40	0	1	1	1	1	
1	0.00	11.15	0.01	0	0	0	0	0	12.32	0	1	1	1	1	
1	0.00	11.15	0.00	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	11.15	0.00	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	11.15	0.00	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	11.15	0.00	0	3	0	0	0	12.50	1	1	1	1	1	
1	0.00	11.15	0.00	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	11.15	0.00	0	3	0	0	0	12.50	1	1	1	1	1	
1	0.00	11.15	0.01	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	11.15	0.01	0	2	0	0	0	12.23	1	1	1	0	1	
1	0.00	11.15	0.01	0	2	0	0	0	12.36	1	1	1	1	1	
1	0.00	11.15	0.01	0	2	0	0	0	12.32	1	1	1	1	1	
1	0.00	11.15	0.00	0	2	0	0	0	12.46	1	1	1	1	1	
1	0.00	11.15	0.00	0	2	0	0	0	12.52	1	1	1	1	1	
1	0.00	11.15	-0.00	0	2	0	0	0	12.36	1	1	1	1	1	
