Started Log File:     logs/MMTK 2022-09-18 22-48-38-COM6.txt
Data Source:     COM6

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
0	0.00	0.00	0.00	0	3	0	0	0	12.38	3	3	3	3	3	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.00	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	3	0	0	0	12.42	1	1	1	1	1	
1	0.00	-39.09	-0.01	0	1	0	0	0	12.11	1	0	1	1	1	
1	0.00	-39.09	-0.01	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-39.09	-0.01	0	1	0	0	0	12.34	1	0	1	1	1	
1	0.00	-39.09	-0.01	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-39.09	-0.00	0	1	0	0	0	12.36	1	0	1	1	1	
1	0.00	-39.09	0.00	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-39.09	0.01	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	-39.09	0.01	0	1	0	0	0	12.25	1	0	1	1	1	
1	0.00	-39.09	0.01	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-38.72	0.01	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-38.15	0.01	0	1	0	0	0	12.34	1	0	1	1	1	
1	0.00	-37.53	0.01	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	-37.00	0.02	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-37.00	0.02	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-36.46	0.02	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	-35.89	0.02	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	-35.34	0.02	0	1	0	0	0	12.30	1	0	1	1	1	
1	0.00	-34.80	0.02	0	1	0	0	0	12.30	1	0	1	1	1	
1	0.00	-34.80	0.02	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	-34.22	0.02	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	-33.66	0.02	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	-33.16	0.02	0	1	0	0	0	12.36	1	0	1	1	1	
1	0.00	-32.53	0.02	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	-32.53	0.02	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	-31.99	0.02	0	1	0	0	0	12.30	1	0	1	1	1	
1	0.00	-31.49	0.02	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-30.98	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.98	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.98	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.98	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.97	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.97	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.97	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.97	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.97	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.97	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.97	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.97	0.02	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-30.97	0.02	0	1	0	0	0	12.34	1	0	1	1	1	
1	0.00	-30.97	0.02	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	-30.41	0.02	0	1	0	0	0	12.38	1	0	1	1	1	
1	0.00	-29.89	0.02	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	-29.30	0.02	0	1	0	0	0	12.40	1	0	1	1	1	
1	0.00	-28.76	0.02	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	-28.25	0.02	0	1	0	0	0	12.32	1	0	1	1	1	
1	0.00	-28.25	0.02	0	1	0	0	0	12.38	1	0	1	1	1	
1	0.00	-27.64	0.02	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-27.09	0.02	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	-26.58	0.02	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	-26.02	0.02	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	-25.43	0.02	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	-25.43	0.02	0	1	0	0	0	12.32	1	0	1	1	1	
1	0.00	-24.90	0.02	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-24.36	0.02	0	1	0	0	0	12.40	1	0	1	1	1	
1	0.00	-23.77	0.02	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-23.77	0.02	0	1	0	0	0	12.38	1	0	1	1	1	
1	0.00	-23.24	0.02	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	-22.73	0.02	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	-22.11	0.02	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	-21.58	0.03	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	-21.07	0.03	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	-21.07	0.03	0	1	0	0	0	12.34	1	0	1	1	1	
1	0.00	-20.48	0.03	0	1	0	0	0	12.44	1	0	1	1	1	
1	0.00	-19.89	0.03	0	1	0	0	0	12.25	1	0	1	1	1	
1	0.00	-19.38	0.03	0	1	0	0	0	12.40	1	0	1	1	1	
1	0.00	-18.76	0.03	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-18.18	0.03	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	-18.18	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.85	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.85	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.85	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-17.84	0.03	0	1	0	0	0	12.38	1	0	1	1	1	
1	0.00	-17.69	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-17.23	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-17.23	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-17.23	0.03	0	1	0	0	0	12.30	1	0	1	1	1	
1	0.00	-17.02	0.03	0	1	0	0	0	12.27	1	0	1	1	1	
1	0.00	-17.02	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-16.54	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-16.54	0.03	0	1	0	0	0	12.13	1	0	1	1	1	
1	0.00	-16.54	0.03	0	1	0	0	0	12.40	1	0	1	1	1	
1	0.00	-16.02	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-16.00	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-16.00	0.03	0	1	0	0	0	12.40	1	0	1	1	1	
1	0.00	-16.00	0.03	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-15.39	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-15.29	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-15.29	0.03	0	1	0	0	0	11.29	1	0	1	1	1	
1	0.00	-15.29	0.03	0	1	0	0	0	12.46	1	0	1	1	1	
1	0.00	-14.97	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-14.63	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-14.63	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-14.50	0.03	0	1	0	0	0	12.29	1	0	1	1	1	
1	0.00	-14.50	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-14.15	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-14.15	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-14.15	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-14.15	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-14.15	0.03	0	1	0	0	0	12.42	1	0	1	1	1	
1	0.00	-13.96	0.04	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-13.44	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-13.42	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-13.42	0.03	0	1	0	0	0	12.32	1	0	1	1	1	
1	0.00	-12.90	0.03	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	-12.90	0.03	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.04	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.04	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.04	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
1	0.00	-12.77	0.03	0	3	0	0	0	12.44	1	1	1	1	1	
