Started Log File:     logs/MMTK 2022-09-19 00-01-48-COM6.txt
Data Source:     COM6

NEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
0	0.00	0.00	0.00	0	3	0	0	0	12.38	3	3	3	3	3	
1	-2567.63	-105.27	0.88	0	3	0	0	0	12.48	1	1	1	1	1	
1	1294.30	52.63	0.99	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	52.63	0.81	0	3	0	0	0	12.48	1	1	1	1	1	
 ========= TARE ==========
nullNEW_DATA	SPEED	POSITION	LOADCELL	FEEDBACK_COUNT	STATE	ESTOP	STALL	DIRECTION	INPUT_VOLTAGE	BT_FWD	BT_BAK	BT_TARE	BT_START	BT_AUX
0	0.00	52.63	0.81	0	3	0	0	0	12.50	1	1	3	1	1	
1	-48.02	0.00	0.39	0	3	0	0	0	12.50	1	1	1	1	1	
1	-48.02	0.00	0.56	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	0.00	0.62	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.55	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.52	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.48	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.25	0	3	0	0	0	12.50	1	1	1	1	1	
1	0.00	0.00	0.21	0	3	0	0	0	12.50	1	1	1	1	1	
1	0.00	0.00	0.48	0	3	0	0	0	12.50	1	1	1	1	1	
1	0.00	0.00	0.38	0	3	0	0	0	12.50	1	1	1	1	1	
1	0.00	0.00	0.08	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.13	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	0.00	0.05	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	0.00	0.10	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.15	0	3	0	0	0	12.46	1	1	1	1	1	
1	0.00	0.00	0.29	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.43	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.43	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.43	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.44	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.45	0	3	0	0	0	12.48	1	1	1	1	1	
1	0.00	0.00	0.46	0	3	0	0	0	12.48	1	1	1	1	1	
